candidate_mode,difference_ci95_high,difference_ci95_low,difference_maximum,difference_mean,difference_median,difference_minimum,difference_standard_deviation,endpoint,metric,paired_n,payload_bytes,reference_mode,relative_paired_n,relative_percent_ci95_high,relative_percent_ci95_low,relative_percent_maximum,relative_percent_mean,relative_percent_median,relative_percent_minimum,relative_percent_standard_deviation
hybrid,0.046110326905729096,-0.0076603269057290806,0.1652,0.019225000000000006,0.008050000000000002,-0.06629999999999997,0.05045454059514037,client,upload_send_ms,16,1024,native,16,11.745098078090495,-1.5224298698905212,39.682920970454006,5.111334104099987,2.2774565250567846,-15.707178393745552,12.449300501269361
hybrid,0.10200214041075206,0.01837285958924794,0.315,0.060187500000000005,0.04444999999999999,-0.0494,0.07847174332203918,client,download_receive_ms,16,1024,native,16,30.64485784621806,5.121324078253318,98.34530128004997,17.883090962235688,13.29692908024246,-12.273291925465836,23.949460892603017
hybrid,0.1515438095647233,0.02234369043527673,0.5039000000000001,0.08694375000000001,0.06719999999999998,-0.031299999999999994,0.12123216277732025,client,transfer_total_ms,16,1024,native,16,19.404478164315456,3.1002386455848896,63.81712259371836,11.252358404950174,9.182248220660712,-3.8580056699124854,15.29873372109505
hybrid,-0.8229214989392599,-2.967656910208609,0.810379037126232,-1.8952892045739342,-1.8089957590653736,-8.083337739277013,2.0124665073472703,client,throughput_mbps,16,1024,native,16,-3.709371899921787,-14.059708282560994,4.012820512820508,-8.88454009124139,-8.397308937648583,-38.95632006184771,9.712016316973743
hybrid,8.708968395807384,-6.755843395807384,15.625,0.9765625,0.0,-31.25,14.511074703911492,client,process_cpu_ms,16,1024,native,4,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0
hybrid,1144.0,1144.0,1144.0,1144.0,1144.0,1144.0,0.0,client,handshake_framed_bytes_sent,16,1024,native,0,,,,,,,
hybrid,4581.0,4581.0,4581.0,4581.0,4581.0,4581.0,0.0,client,handshake_framed_bytes_received,16,1024,native,0,,,,,,,
hybrid,125.0,125.0,125.0,125.0,125.0,125.0,0.0,client,application_framed_bytes_sent,16,1024,native,16,10.04823151125402,10.04823151125402,10.04823151125402,10.04823151125402,10.04823151125402,10.04823151125402,0.0
hybrid,100.0,100.0,100.0,100.0,100.0,100.0,0.0,client,application_framed_bytes_received,16,1024,native,16,8.389261744966444,8.389261744966444,8.389261744966444,8.389261744966444,8.389261744966444,8.389261744966444,0.0
hybrid,3.310398393002226,-9.684735893002227,23.9024,-3.18716875,-3.3823999999999996,-22.0865,12.19370574647531,server,tls_handshake_ms,16,1024,native,16,172.86632333700925,-92.66194013783472,920.9169716817569,40.10219159958727,-26.927617458605784,-90.78260512146,249.15275524869676
hybrid,6.019355632345902,-7.138093132345902,26.3054,-0.55936875,-0.7383999999999986,-19.887,12.346010058839184,server,channel_ready_ms,16,1024,native,16,209.62676458810594,-75.38530334760733,1010.3084072665822,67.1207306202493,-5.0390931084082515,-81.70870499488474,267.43496558903723
