success,mode,payload_bytes,error_type,error,completed_utc,execution_order,repetition,run_id,client_success,client_endpoint,client_mode,client_payload_bytes,client_tls_version,client_tls_cipher,client_tls_group,client_alpn,client_error_type,client_error,client_tcp_connect_ms,client_tls_handshake_ms,client_tls_exporter_ms,client_pqc_handshake_ms,client_pqc_kem_keygen_ms,client_pqc_signature_sign_ms,client_pqc_signature_verify_ms,client_pqc_encapsulation_ms,client_pqc_decapsulation_ms,client_pqc_kdf_ms,client_channel_ready_ms,client_ping_rtt_ms,client_ping_service_ms,client_upload_send_ms,client_upload_receive_ms,client_download_send_ms,client_download_receive_ms,client_transfer_total_ms,client_throughput_mbps,client_process_cpu_ms,client_handshake_framed_bytes_sent,client_handshake_framed_bytes_received,client_application_framed_bytes_sent,client_application_framed_bytes_received,server_success,server_endpoint,server_mode,server_payload_bytes,server_tls_version,server_tls_cipher,server_tls_group,server_alpn,server_error_type,server_error,server_tcp_connect_ms,server_tls_handshake_ms,server_tls_exporter_ms,server_pqc_handshake_ms,server_pqc_kem_keygen_ms,server_pqc_signature_sign_ms,server_pqc_signature_verify_ms,server_pqc_encapsulation_ms,server_pqc_decapsulation_ms,server_pqc_kdf_ms,server_channel_ready_ms,server_ping_rtt_ms,server_ping_service_ms,server_upload_send_ms,server_upload_receive_ms,server_download_send_ms,server_download_receive_ms,server_transfer_total_ms,server_throughput_mbps,server_process_cpu_ms,server_handshake_framed_bytes_sent,server_handshake_framed_bytes_received,server_application_framed_bytes_sent,server_application_framed_bytes_received
True,native,524288000,,,2026-09-05T08:53:14.652203+00:00,163,10,0163-native-524288000-r10,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,16.553,3.0814,,,,,,,,,19.6546,0.2603,,1443.7861,,,1490.4472,2934.312,2858.798927994024,2828.125,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,16.6234,,,,,,,,,16.6327,,0.3729,,1444.0616,1490.0859,,2934.4214,2858.6923473227125,2656.25,0,0,524448268,524448320
True,hybrid,102400,,,2026-09-05T08:53:15.258969+00:00,164,10,0164-hybrid-102400-r10,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,24.7726,2.6257,0.0446,2.1059,,,0.2216,0.2278,,0.1235,29.6403,0.3072,,0.8124,,,1.0427,1.9236,851.7363277188605,0.0,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,24.5323,0.0568,2.2937,0.2727,0.4915,,,0.0989,0.1235,26.926,,0.1449,,1.1246,0.6735,,2.103,779.0775083214455,0.0,4581,1144,102713,102790
True,native,1048576,,,2026-09-05T08:53:15.821677+00:00,165,10,0165-native-1048576-r10,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.588,3.2807,,,,,,,,,5.8858,0.2094,,3.3366,,,3.4946,6.9017,2430.881666835707,0.0,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.9221,,,,,,,,,2.9308,,0.3952,,3.4447,3.2887,,7.0048,2395.1027866605755,15.625,0,0,1049064,1049116
True,hybrid,104857600,,,2026-09-05T08:53:17.110948+00:00,166,10,0166-hybrid-104857600-r10,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,22.3522,2.5681,0.0467,2.0324,,,0.2252,0.2357,,0.1267,27.0645,0.2533,,344.8114,,,331.3349,676.2282,2480.9991656662646,625.0,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,22.0193,0.0565,2.2397,0.2473,0.4775,,,0.0976,0.1183,24.3589,,0.1291,,344.9361,331.1915,,676.3708,2480.4760938822315,625.0,4581,1144,104929913,104929990
True,native,1073741824,,,2026-09-05T08:53:23.610534+00:00,167,10,0167-native-1073741824-r10,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.9524,2.8551,,,,,,,,,5.8275,0.206,,2909.9737,,,3008.5061,5918.5573,2902.712318760519,5312.5,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5694,,,,,,,,,2.5778,,0.3484,,2910.0981,3008.3905,,5918.6493,2902.6671987475247,5531.25,0,0,1074069892,1074069944
True,baseline,102400,,,2026-09-05T08:53:24.196226+00:00,168,10,0168-baseline-102400-r10,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.5379,2.315,,,,,,,,,4.8709,0.2235,,0.704,,,0.8704,1.6297,1005.338405841566,15.625,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.0222,,,,,,,,,2.0302,,0.3363,,0.8968,0.5919,,1.7206,952.2259676856911,15.625,0,0,102588,102640
True,native,104857600,,,2026-09-05T08:53:25.373284+00:00,169,10,0169-native-104857600-r10,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.8151,2.8579,,,,,,,,,5.6919,0.2335,,294.1566,,,297.0064,591.238,2837.641694207747,578.125,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.5743,,,,,,,,,2.5829,,0.3637,,294.2781,296.8915,,591.352,2837.0946576658234,531.25,0,0,104889788,104889840
True,hybrid,1048576,,,2026-09-05T08:53:25.982597+00:00,170,10,0170-hybrid-1048576-r10,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,20.3481,2.5833,0.0447,2.2318,,,0.2256,0.218,,0.1264,25.2649,0.2489,,4.0577,,,3.9309,8.0537,2083.168729900543,15.625,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,20.0948,0.058,2.4505,0.2687,0.8129,,,0.0956,0.1139,22.6451,,0.1638,,4.2074,3.7563,,8.1481,2059.034130656227,31.25,4581,1144,1049564,1049641
True,baseline,524288000,,,2026-09-05T08:53:29.418922+00:00,171,10,0171-baseline-524288000-r10,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,12.9496,2.3511,,,,,,,,,15.3201,0.2259,,1446.1276,,,1396.596,2842.799,2950.8269842503814,2812.5,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,12.5184,,,,,,,,,12.5264,,0.3315,,1446.2653,1396.4524,,2842.9202,2950.7011839445936,2781.25,0,0,524448268,524448320
True,hybrid,1073741824,,,2026-09-05T08:53:36.900373+00:00,172,10,0172-hybrid-1073741824-r10,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.7395,2.4499,0.0455,2.0855,,,0.2246,0.2196,,0.1242,7.3828,0.2153,,3487.5384,,,3423.0209,6910.6437,2486.0012944959094,6656.25,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.145,0.055,2.2899,0.2641,0.6712,,,0.0965,0.113,4.5319,,0.1309,,3487.663,3422.8884,,6910.7565,2485.9607170358267,6593.75,4581,1144,1074479867,1074479944
True,baseline,1024,,,2026-09-05T08:53:37.486623+00:00,173,10,0173-baseline-1024-r10,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,7.1503,2.5433,,,,,,,,,9.7211,0.266,,0.3619,,,0.3547,0.7793,21.0239958937508,15.625,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,6.8341,,,,,,,,,6.8429,,0.3796,,0.4773,0.2889,,0.8975,18.25515320334262,15.625,0,0,1192,1244
True,baseline,1073741824,,,2026-09-05T08:53:43.828106+00:00,174,10,0174-baseline-1073741824-r10,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.7405,2.4037,,,,,,,,,5.1614,0.2068,,2871.9899,,,2897.6733,5769.7378,2977.582306079836,5453.125,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.0885,,,,,,,,,2.0966,,0.3541,,2872.1218,2897.5395,,5769.826,2977.5367894976384,5468.75,0,0,1074069892,1074069944
True,baseline,1048576,,,2026-09-05T08:53:44.432141+00:00,175,10,0175-baseline-1048576-r10,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,20.5744,2.5315,,,,,,,,,23.1287,0.279,,3.4419,,,3.4763,6.9802,2403.5437380017765,15.625,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,20.1832,,,,,,,,,20.192,,0.3659,,3.6004,3.3467,,7.0928,2365.386871193323,15.625,0,0,1049064,1049116
True,baseline,104857600,,,2026-09-05T08:53:45.591002+00:00,176,10,0176-baseline-104857600-r10,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.6571,2.419,,,,,,,,,5.0927,0.193,,289.3866,,,278.0503,567.5133,2956.268337675963,562.5,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.1036,,,,,,,,,2.1117,,0.3501,,289.4606,277.9237,,567.5941,2955.847497357707,515.625,0,0,104889788,104889840
True,hybrid,524288000,,,2026-09-05T08:53:49.365822+00:00,177,10,0177-hybrid-524288000-r10,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,13.7866,2.7069,0.0523,4.1021,,,0.2337,0.2314,,0.1436,20.7173,0.2651,,1705.0541,,,1486.5641,3191.698,2628.2586886353283,3109.375,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,13.739,0.0592,4.3154,0.2725,2.5279,,,0.1019,0.1199,18.1586,,0.132,,1705.2315,1486.4164,,3191.8546,2628.1297399950486,2906.25,4581,1144,524648493,524648570
True,native,102400,,,2026-09-05T08:53:49.971587+00:00,178,10,0178-native-102400-r10,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,24.6492,2.9736,,,,,,,,,27.6454,0.3032,,0.7354,,,0.9727,1.7707,925.2837860733044,0.0,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,24.877,,,,,,,,,24.887,,0.3905,,1.0191,0.6348,,1.9354,846.5433502118424,0.0,0,0,102588,102640
True,hybrid,1024,,,2026-09-05T08:53:50.565272+00:00,179,10,0179-hybrid-1024-r10,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.5383,2.441,0.0452,1.9565,,,0.2993,0.2242,,0.1224,7.037,0.2454,,0.3538,,,0.3571,0.7693,21.297283244507994,15.625,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.1241,0.0551,2.169,0.2509,0.4899,,,0.1041,0.1123,4.388,,0.1659,,0.4387,0.3001,,0.8634,18.976140838545287,31.25,4581,1144,1292,1369
True,native,1024,,,2026-09-05T08:53:51.156246+00:00,180,10,0180-native-1024-r10,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,13.6256,3.4522,,,,,,,,,17.1021,0.2259,,0.3489,,,0.3236,0.7256,22.579933847850054,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,14.1046,,,,,,,,,14.1146,,0.3576,,0.4369,0.2837,,0.8206,19.96587862539605,0.0,0,0,1192,1244
True,baseline,104857600,,,2026-09-05T08:53:52.326842+00:00,181,11,0181-baseline-104857600-r11,True,client,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,23.6468,2.368,,,,,,,,,26.0362,0.2577,,280.0978,,,294.5048,574.6791,2919.405978049315,500.0,0,0,104889840,104889788,True,server,baseline,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,23.2291,,,,,,,,,23.2372,,0.3478,,280.2544,294.3672,,574.7923,2918.831028181832,562.5,0,0,104889788,104889840
True,baseline,1024,,,2026-09-05T08:53:52.927583+00:00,182,11,0182-baseline-1024-r11,True,client,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,18.6089,2.4972,,,,,,,,,21.1298,0.2608,,0.3913,,,0.3222,0.7752,21.135190918472652,0.0,0,0,1244,1192,True,server,baseline,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,18.3707,,,,,,,,,18.3792,,0.3701,,0.4762,0.2875,,0.9117,17.97082373587803,0.0,0,0,1192,1244
True,hybrid,1073741824,,,2026-09-05T08:54:00.455403+00:00,183,11,0183-hybrid-1073741824-r11,True,client,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,20.5186,2.6922,0.0464,1.9096,,,0.2188,0.2263,,0.1252,25.2368,0.2347,,3513.0611,,,3411.651,6924.7956,2480.920763061945,6609.375,1144,4581,1074479944,1074479867,True,server,hybrid,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,20.1658,0.0589,2.1276,0.2656,0.4863,,,0.1049,0.1149,22.3971,,0.1483,,3513.1817,3411.478,,6924.9082,2480.880422934704,6468.75,4581,1144,1074479867,1074479944
True,hybrid,104857600,,,2026-09-05T08:54:01.666461+00:00,184,11,0184-hybrid-104857600-r11,True,client,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.5842,2.3712,0.0464,3.3237,,,0.233,0.2208,,0.124,8.3805,0.2191,,343.6296,,,292.9191,636.6434,2635.2611210608634,625.0,1144,4581,104929990,104929913,True,server,hybrid,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.0357,0.066,3.5546,0.2356,1.9494,,,0.0956,0.1167,5.6978,,0.1319,,343.7603,292.7441,,636.756,2634.7951177531113,593.75,4581,1144,104929913,104929990
True,baseline,1073741824,,,2026-09-05T08:54:08.215272+00:00,185,11,0185-baseline-1073741824-r11,True,client,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,12.8097,2.6237,,,,,,,,,15.4568,0.2135,,2969.1581,,,2979.9029,5949.1394,2887.790658258907,5703.125,0,0,1074069944,1074069892,True,server,baseline,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,12.4961,,,,,,,,,12.5046,,0.4822,,2969.2444,2979.8152,,5949.25,2887.7369725595663,5484.375,0,0,1074069892,1074069944
True,hybrid,1048576,,,2026-09-05T08:54:08.828681+00:00,186,11,0186-hybrid-1048576-r11,True,client,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,2.92,2.4544,0.0456,2.3939,,,0.2264,0.2408,,0.1438,7.8742,0.235,,4.0659,,,4.0115,8.1572,2056.737115676948,15.625,1144,4581,1049641,1049564,True,server,hybrid,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,2.1724,0.0574,2.6,0.2474,0.8131,,,0.1158,0.1273,4.8776,,0.138,,4.2336,3.7916,,8.2815,2025.866811567953,15.625,4581,1144,1049564,1049641
True,baseline,1048576,,,2026-09-05T08:54:09.423698+00:00,187,11,0187-baseline-1048576-r11,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.7168,2.4167,,,,,,,,,5.1509,0.2005,,3.4415,,,3.326,6.8257,2457.948049284322,15.625,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.0748,,,,,,,,,2.0833,,0.3359,,3.5486,3.1987,,6.9013,2431.0225609667746,15.625,0,0,1049064,1049116
True,baseline,102400,,,2026-09-05T08:54:10.013342+00:00,188,11,0188-baseline-102400-r11,True,client,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,2.677,2.4294,,,,,,,,,5.1244,0.2253,,0.7325,,,0.8361,1.6255,1007.9360196862505,31.25,0,0,102640,102588,True,server,baseline,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,2.1132,,,,,,,,,2.1217,,0.368,,0.9201,0.6091,,1.7208,952.1152952115294,0.0,0,0,102588,102640
True,native,1073741824,,,2026-09-05T08:54:16.348394+00:00,189,11,0189-native-1073741824-r11,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,15.7612,2.9346,,,,,,,,,18.7174,0.2049,,2892.3661,,,2861.9751,5754.4246,2985.5060024593945,5406.25,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,15.925,,,,,,,,,15.9342,,0.335,,2892.5063,2861.8481,,5754.5045,2985.464549380403,5437.5,0,0,1074069892,1074069944
True,native,102400,,,2026-09-05T08:54:16.948731+00:00,190,11,0190-native-102400-r11,True,client,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,22.1711,2.9182,,,,,,,,,25.1135,0.2999,,0.7077,,,0.9018,1.6717,980.0801579230723,0.0,0,0,102640,102588,True,server,native,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,22.0902,,,,,,,,,22.0992,,0.3717,,0.9829,0.5858,,1.8282,896.1820369762607,0.0,0,0,102588,102640
True,native,1048576,,,2026-09-05T08:54:17.545593+00:00,191,11,0191-native-1048576-r11,True,client,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,2.5558,3.267,,,,,,,,,5.84,0.2053,,3.4626,,,3.5256,7.0462,2381.030342596009,15.625,0,0,1049116,1049064,True,server,native,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,2.9811,,,,,,,,,2.9899,,0.3237,,3.5873,3.3538,,7.127,2354.03620036481,31.25,0,0,1049064,1049116
True,native,1024,,,2026-09-05T08:54:18.139974+00:00,192,11,0192-native-1024-r11,True,client,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,13.3277,3.1788,,,,,,,,,16.5408,0.2642,,0.3558,,,0.3411,0.751,21.816245006657788,0.0,0,0,1244,1192,True,server,native,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,13.6511,,,,,,,,,13.661,,0.3783,,0.4433,0.3004,,0.849,19.2979976442874,15.625,0,0,1192,1244
True,native,524288000,,,2026-09-05T08:54:21.544408+00:00,193,11,0193-native-524288000-r11,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,4.4758,2.9343,,,,,,,,,7.4344,0.2021,,1360.4112,,,1472.2624,2832.7497,2961.29516843652,2593.75,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,4.6234,,,,,,,,,4.6325,,0.3322,,1360.5332,1472.1493,,2832.8365,2961.20443237723,2828.125,0,0,524448268,524448320
True,hybrid,524288000,,,2026-09-05T08:54:25.299194+00:00,194,11,0194-hybrid-524288000-r11,True,client,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,6.992,2.3705,0.0439,2.6193,,,0.2193,0.2428,,0.1222,12.0832,0.2253,,1714.7716,,,1458.5221,3173.3778,2643.4318661963284,3062.5,1144,4581,524648570,524648493,True,server,hybrid,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,6.4381,0.0545,2.8089,0.2369,1.1731,,,0.1043,0.1134,9.3448,,0.1404,,1714.8915,1458.3739,,3173.4884,2643.339739322822,2828.125,4581,1144,524648493,524648570
True,hybrid,1024,,,2026-09-05T08:54:25.907578+00:00,195,11,0195-hybrid-1024-r11,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,14.0279,2.3879,0.0467,2.3401,,,0.2279,0.221,,0.1227,18.8577,0.2402,,0.3455,,,0.3965,0.8103,20.219671726521042,0.0,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,13.5873,0.0593,2.5281,0.2361,0.8813,,,0.0985,0.1158,16.244,,0.1218,,0.4756,0.3091,,0.9518,17.213700357217903,0.0,4581,1144,1292,1369
True,baseline,524288000,,,2026-09-05T08:54:29.435187+00:00,196,11,0196-baseline-524288000-r11,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,22.827,2.7555,,,,,,,,,25.636,0.2641,,1442.4496,,,1482.9544,2925.502,2867.4080550961853,2765.625,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,22.7741,,,,,,,,,22.7828,,0.4414,,1442.5685,1482.8095,,2925.6104,2867.3018116151075,2750.0,0,0,524448268,524448320
True,native,104857600,,,2026-09-05T08:54:30.610419+00:00,197,11,0197-native-104857600-r11,True,client,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,16.7099,2.8433,,,,,,,,,19.5754,0.3042,,292.7918,,,271.8546,564.7245,2970.8673875491495,531.25,0,0,104889840,104889788,True,server,native,104857600,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,16.5083,,,,,,,,,16.5166,,0.3673,,292.9254,271.7699,,564.8659,2970.123705467085,562.5,0,0,104889788,104889840
True,hybrid,102400,,,2026-09-05T08:54:31.215591+00:00,198,11,0198-hybrid-102400-r11,True,client,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,24.8595,2.4337,0.0439,2.0552,,,0.2231,0.2218,,0.1227,29.4532,0.24,,0.7971,,,0.9818,1.8403,890.2896266913003,15.625,1144,4581,102790,102713,True,server,hybrid,102400,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,24.2729,0.0556,2.2579,0.2476,0.5798,,,0.0983,0.1161,26.6286,,0.1253,,1.0789,0.6436,,1.9774,828.5627591787194,31.25,4581,1144,102713,102790
True,native,524288000,,,2026-09-05T08:54:34.760566+00:00,199,12,0199-native-524288000-r12,True,client,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,4.5892,2.7811,,,,,,,,,7.4014,0.1899,,1450.535,,,1527.7955,2978.3986,2816.482656149516,2656.25,0,0,524448320,524448268,True,server,native,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,4.5964,,,,,,,,,4.6044,,0.3408,,1450.6205,1527.7215,,2978.4738,2816.4115460743683,2765.625,0,0,524448268,524448320
True,native,1073741824,,,2026-09-05T08:54:41.096448+00:00,200,12,0200-native-1073741824-r12,True,client,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,12.067,2.9018,,,,,,,,,14.9964,0.2639,,2953.338,,,2792.9411,5746.3525,2989.6998459457545,5453.125,0,0,1074069944,1074069892,True,server,native,1073741824,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519MLKEM768,qcomm/baseline/1,,,,12.2303,,,,,,,,,12.2397,,0.3618,,2953.4412,2792.8512,,5746.4644,2989.6416279895516,5296.875,0,0,1074069892,1074069944
True,hybrid,1024,,,2026-09-05T08:54:41.683601+00:00,201,12,0201-hybrid-1024-r12,True,client,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,10.5074,2.5216,0.0447,2.2413,,,0.2288,0.2223,,0.1204,15.3752,0.2445,,0.3681,,,0.4026,0.8384,19.541984732824424,15.625,1144,4581,1369,1292,True,server,hybrid,1024,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/hybrid/1,,,,10.192,0.0565,2.4398,0.2402,0.6318,,,0.1143,0.1166,12.7395,,0.1236,,0.492,0.3101,,0.9666,16.950134492033932,15.625,4581,1144,1292,1369
True,baseline,524288000,,,2026-09-05T08:54:45.118992+00:00,202,12,0202-baseline-524288000-r12,True,client,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,12.1467,2.574,,,,,,,,,14.7543,0.2679,,1463.2068,,,1387.4586,2850.7442,2942.602847354736,2734.375,0,0,524448320,524448268,True,server,baseline,524288000,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,11.7142,,,,,,,,,11.7234,,0.3541,,1463.3254,1387.3703,,2850.8566,2942.486830098715,2687.5,0,0,524448268,524448320
True,baseline,1048576,,,2026-09-05T08:54:45.704058+00:00,203,12,0203-baseline-1048576-r12,True,client,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,7.1093,2.7476,,,,,,,,,9.9012,0.2537,,3.4339,,,3.4357,6.9246,2422.84261906825,15.625,0,0,1049116,1049064,True,server,baseline,1048576,TLSv1.3,TLS_AES_256_GCM_SHA384,X25519,qcomm/baseline/1,,,,6.9133,,,,,,,,,6.9219,,0.4287,,3.5616,3.3121,,7.1045,2361.491449081568,0.0,0,0,1049064,1049116
